N,P,K,temperature,humidity,ph,rainfall,label
13,73,20,30.50420876,35.48885969,5.391560417999999,162.59277230000004,pigeonpeas
6,63,23,26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas
25,64,20,33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas
34,75,24,23.50222822,51.29019509,4.760038038999999,192.3023991,pigeonpeas
20,77,23,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas
14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas
7,77,18,20.5591255,60.54880693,6.655918077999999,191.0895109,pigeonpeas
29,78,25,19.95991719,59.33157782,5.982854522999999,195.787103,pigeonpeas
30,60,21,28.87667593,62.4901206,5.457871272999999,182.2688175,pigeonpeas
20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas
19,57,23,23.6734328,47.2879691,7.342409555,141.12507219999995,pigeonpeas
3,60,19,25.74679443,40.7192594,4.820788186000001,100.7791633,pigeonpeas
5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas
5,68,20,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas
37,73,21,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas
9,59,24,20.43517772,39.37252634,4.747352458,137.22796619999997,pigeonpeas
20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas
31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas
13,67,18,30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas
27,74,20,24.69487673,59.96669215,5.8598134160000015,91.95792434,pigeonpeas
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas
5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas
18,55,23,21.9989826,56.31006755,6.98571967,136.82743119999998,pigeonpeas
39,77,21,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas
13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas
27,71,24,31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas
23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas
4,69,19,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas
7,74,17,22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas
17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans
2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans
26,65,22,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,kidneybeans
17,57,21,19.88394011,20.31564139,5.7892142889999985,60.91974792,kidneybeans
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans
17,59,17,18.416700100000003,23.42829938,5.689858133,132.9801054,kidneybeans
27,59,22,21.81167649,23.20591245,5.7941585039999985,130.0608093,kidneybeans
28,58,24,19.72702528,18.28173015,5.748190462999999,143.7630894,kidneybeans
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans
28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans
27,80,15,19.07096165,21.21092266,5.7883869510000014,86.21917578,kidneybeans
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans
19,65,25,18.09551014,18.29318436,5.6250964460000015,144.7902323,kidneybeans
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans
11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans
34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans
16,75,21,18.50692825,23.61670065,5.679224346,87.05132890000002,kidneybeans
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans
37,72,18,18.87614998,24.54038287,5.724242065,146.2679853,kidneybeans
34,56,17,17.57189256,24.03905463,5.649791299,107.3548486,kidneybeans
14,65,20,19.80256736,22.2075569,5.945936334,127.4407802,kidneybeans
38,57,21,19.87349933,19.09934243,5.560845129,83.26908729,kidneybeans
28,61,22,21.71166707,22.52523705,5.568072164,120.2639487,kidneybeans
26,55,18,22.88393343,19.92010997,5.899882002999999,124.2938376,kidneybeans
18,71,19,21.39219553,24.99323422,5.568443707,90.31477332,kidneybeans
36,68,22,24.05800533,24.58531574,5.675097986,89.79224653,kidneybeans
23,57,18,18.0980857,20.80365839,5.963477901,125.2367905,kidneybeans
17,61,24,22.15587635,19.89112165,5.797144529,73.2783512,kidneybeans
38,65,22,19.21083036,22.36640161,5.956572581,117.8408747,kidneybeans
19,73,16,20.94760639,24.22024465,5.530356912,99.82287652,kidneybeans
36,62,23,23.01284857,24.30493536,5.8880344210000005,112.5525913,kidneybeans
22,66,18,19.86438416,21.16258504,5.7666706,83.35899781,kidneybeans
28,60,17,23.16563752,22.96632036,5.88923538,119.4257784,kidneybeans
25,67,22,19.51710126,20.27529732,5.918860871,82.97242816,kidneybeans
26,57,19,17.90694312,24.14816619,5.967179664,84.58837551,kidneybeans
19,79,23,22.70822058,18.51074413,5.725564543,110.2361348,kidneybeans
35,76,20,18.68269549,19.30033664,5.767396715,145.1627264,kidneybeans
25,64,23,19.08792555,19.12249213,5.768098692999999,139.2531075,kidneybeans
33,61,23,20.8816223,21.24605991,5.954020522,118.1344698,kidneybeans
19,65,22,19.74393713,19.05027888,5.961575037,138.6857752,kidneybeans
23,57,20,19.38823911,22.31460306,5.572728615,122.0710709,kidneybeans
34,57,20,19.91774256,19.13729167,5.94519322,138.5164175,kidneybeans
17,80,17,16.97277824,18.33596143,5.964549621,104.3825316,kidneybeans
35,80,22,19.25582221,24.64958177,5.692300013,76.87058809,kidneybeans
12,59,16,20.01649716,19.7482388,5.630725472,65.27930012,kidneybeans
28,75,23,19.31331682,20.87054595,5.617425514,146.6508904,kidneybeans
22,73,22,18.14725715,23.34424814,5.897895259,91.71220644,kidneybeans
38,77,25,23.61837081,20.96107985,5.52543873,97.2452839,kidneybeans
20,63,22,23.2453398,18.50060422,5.818754112,88.80885494,kidneybeans
25,62,20,21.34967617,20.33115716,5.777161451,101.5681017,kidneybeans
22,70,22,19.1271269,24.09149172,5.839803722,99.22408478,kidneybeans
25,67,16,22.89612765,20.26483251,5.6568128829999995,80.16020835,kidneybeans
20,65,24,19.87463659,24.32862362,5.954447818,120.1687487,kidneybeans
19,71,25,20.36946319,24.28045479,5.732682916,89.38359916,kidneybeans
28,59,21,17.68611014,24.43287229,5.768333605,77.27469727,kidneybeans
14,65,16,20.78403416,24.57172915,5.80544243,95.01884753,kidneybeans
29,67,24,23.53296431,22.16260936,5.954447687999999,118.9461425,kidneybeans
32,71,25,18.99945232,21.90127455,5.9798125139999995,97.30610797,kidneybeans
21,65,20,17.24122094,18.29303845,5.535222682,85.28205119,kidneybeans
33,75,19,19.13286911,19.87278772,5.950111245,96.89978459,kidneybeans
17,71,22,23.10425718,24.38240853,5.976953803,115.3328873,kidneybeans
20,71,22,22.22733013,20.8653293,5.792221167,100.4440268,kidneybeans
21,70,17,17.52031488,23.11139336,5.888569995,145.0252921,kidneybeans
39,64,25,18.92021149,22.14349551,5.98385833,102.6547528,kidneybeans
25,76,24,18.41353015,23.68528215,5.715042152,92.69594107,kidneybeans
14,58,17,16.32019513,23.21868345,5.826760287,115.5298735,kidneybeans
39,55,18,23.06935137,24.26009674,5.931190866,127.8201962,kidneybeans
14,65,22,22.23368867,23.5260252,5.855089832,75.08744009,kidneybeans
32,61,19,19.7925547,18.85702485,5.953719611,75.21167032,kidneybeans
27,71,21,17.64387621,24.8021025,5.52691872,86.05521652,kidneybeans
17,80,22,19.98580236,24.56874813,5.943617755,135.5955253,kidneybeans
25,80,22,18.87515707,19.47486536,5.562535304,120.0356978,kidneybeans
18,59,25,19.55688484,23.12011058,5.90638845,141.9729895,kidneybeans
30,79,19,19.24673904,20.92919867,5.680234154,113.3757356,kidneybeans
18,70,21,17.59951514,18.3322484,5.982855003,91.04038469,kidneybeans
37,71,22,20.01125416,21.49516465,5.950172292,93.67030153,kidneybeans
20,66,23,21.10119336,22.39096244,5.532987578999999,135.9774254,kidneybeans
27,64,25,21.14259884,21.34721657,5.911451408,82.4941895,kidneybeans
39,79,19,17.76816471,24.29796769,5.868193466,139.3999357,kidneybeans
18,64,17,19.7437578,19.87328911,5.858203605,111.2481747,kidneybeans
16,55,22,22.42925604,22.87782562,5.592647754,126.7257552,kidneybeans
37,60,20,18.54183491,23.24746429,5.744319259,122.4605072,kidneybeans
13,57,16,21.95041791,21.42371568,5.53882506,130.7001903,kidneybeans
40,73,23,21.35206769,21.57249537,5.940312307,122.6633675,kidneybeans
34,73,22,17.8740286,22.36473499,5.9790301089999995,108.3825849,kidneybeans
16,59,17,16.73229265,18.47302554,5.6867263660000015,140.9298144,kidneybeans
21,70,20,19.19096106,19.96450297,5.860129841,98.11691819,kidneybeans
22,75,25,23.43389868,19.01273835,5.767375546,129.2130098,kidneybeans
17,76,20,22.74387608,22.24658267,5.986079329,143.2485705,kidneybeans
21,67,22,24.40348431,20.73301423,5.7910412139999995,117.9641121,kidneybeans
18,75,16,20.21252864,18.78246226,5.933631798,143.8183616,kidneybeans
31,56,25,21.57507619,18.94892668,5.661609063999999,101.4772243,kidneybeans
11,62,16,21.68677267,23.62239461,5.5962347589999995,124.9360045,kidneybeans
11,62,16,21.68677267,23.62239461,5.5962347589999995,124.9360045,kidneybeans
35,71,17,29.89286629,66.35375127,6.931924962999999,198.1403003,pigeonpeas
11,72,22,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas
20,60,22,29.65052947,42.89833235,6.876572502999999,186.9226052,pigeonpeas
10,71,18,19.54284889,66.34777265,6.151029296,173.11069819999997,pigeonpeas
33,61,24,20.04611791,48.93905624,4.567446499,122.4564203,pigeonpeas
3,49,18,27.91095209,64.70930606,3.692863601,32.67891866,mothbeans
22,59,23,27.32220619,51.27868781,4.371745575,36.5037914,mothbeans
36,58,25,28.66024187,59.3189118,8.399135957999999,36.92629678,mothbeans
4,43,18,29.02955344,61.09387478,8.840656256,72.98016599,mothbeans
29,54,16,27.78031515,54.65030015,8.153022903,32.05025323,mothbeans
32,43,22,31.99928579,54.1077461,5.270749441,71.6266696,mothbeans
14,55,15,27.33580911,55.27755933,8.050304395,73.44775287,mothbeans
5,35,20,28.92952635,53.57014709,9.679240873,66.35634104,mothbeans
25,57,24,27.65472156,58.59986279,6.974978386,36.94255012,mothbeans
11,53,24,28.52396666,55.77264351,7.39389918,61.32935611,mothbeans
40,49,17,31.02215872,45.89239456,6.68727523,53.56783314,mothbeans
38,56,25,25.74095321,45.38497051,7.88118645,67.43488235,mothbeans
27,43,23,31.70447482,56.85420099,5.875333778,44.94317432,mothbeans
24,38,22,24.47876451,58.51663927,8.202706015,34.96933295,mothbeans
23,45,21,31.46511256,51.79939437,8.985348193,74.44330654,mothbeans
29,57,20,25.60973447,50.7330069,5.87707519,53.39249517,mothbeans
31,35,23,30.30260453,47.18283631,7.707595055,68.04039813,mothbeans
0,55,25,28.17489437,43.6672299,4.524171562,45.78172762,mothbeans
7,45,22,25.50634557,44.8302551,9.926212291,74.32635105,mothbeans
17,58,25,31.12896766,43.58788762,6.455592696,32.76742894,mothbeans
11,44,17,26.34043268,55.59160391,8.016210782,35.1051197,mothbeans
22,49,22,28.23494706,61.5620517,3.71105919,72.66666443,mothbeans
9,51,19,27.04453473,49.32609633,5.49091063,48.25207759,mothbeans
28,48,15,25.16125354,55.25435777,9.254089438,40.89732789,mothbeans
26,50,19,27.3179125,51.66921088,6.005242945,32.55919573,mothbeans
36,56,20,25.4123765,49.66474269,7.437078236,31.87416982,mothbeans
8,60,18,31.21629982,46.01868196,3.808429173,53.1205277,mothbeans
24,37,21,30.573999,58.22686794,5.818219385,62.74803826,mothbeans
22,43,24,25.42517036,53.22082660000001,4.52363558,46.19374559,mothbeans
36,43,24,27.09400578,43.65305437,3.510404312,41.53749535,mothbeans
22,44,24,24.30935081,56.32938343,6.030447288,58.99536268,mothbeans
17,43,22,30.06142622,45.90067655,5.498340807999999,41.0550915,mothbeans
8,45,15,28.09568993,60.98353839999999,4.61136408,33.84110759,mothbeans
7,56,23,26.33908791,40.00933429,5.545219232000001,55.50429227,mothbeans
36,57,16,28.61409059,57.14218792,8.292875733999999,57.02891698,mothbeans
11,45,19,28.70012137,44.359648,3.828031463,44.11622138,mothbeans
6,36,22,24.21610338,59.79236306,8.869532817,42.24783476,mothbeans
17,57,20,28.50677929,45.20094476,3.793575185,66.1761456,mothbeans
4,47,20,25.97948991,64.95585424,4.193189124,72.19245835,mothbeans
9,49,16,30.88482722,41.36561835,7.661537347999999,55.053805,mothbeans
25,51,24,25.5042419,61.66852372,9.392694614,65.07981523,mothbeans
36,44,21,25.12528913,51.33189406,4.516154055,38.48678973,mothbeans
21,38,20,27.10508014,63.56791363,5.794289715,62.20279647,mothbeans
37,57,20,31.1006247,44.82069159,7.354286985,70.79934452,mothbeans
32,48,18,26.45707778,56.40226277,5.993513566,64.16167699,mothbeans
29,44,20,30.04132304,63.56222995,8.620107545,31.83192392,mothbeans
25,51,18,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans
10,44,24,30.99256944,43.02151392,8.0344125,58.27600682,mothbeans
23,35,18,26.4908332,47.36534833,5.414492777,36.99362831,mothbeans
9,60,23,31.96987867,57.17377029,6.2760043360000015,64.25520357,mothbeans
3,58,21,25.36140526,46.82652785,9.160691747000001,55.60523179,mothbeans
22,42,22,25.54249137,56.96640758,7.887658711,48.46797044,mothbeans
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans
39,36,22,29.34317422,60.50320928,9.072011412,34.03335472,mothbeans
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans
19,36,22,25.44689075,58.55363573,6.16496284,57.04826619,mothbeans
4,46,15,31.01274943,62.40392519,3.504752314,63.77192383,mothbeans
21,39,20,27.06179658,52.3003173,7.388007482999999,60.74583498,mothbeans
35,57,25,27.0956288,42.26206161,8.340398059,71.12710390000002,mothbeans
22,55,24,28.56800579,57.30636014,8.66077954,64.53027638,mothbeans
35,51,17,28.79929247,49.84213387,3.558822825,40.85534718,mothbeans
17,56,17,27.94293692,45.41393636,5.9565851,69.66289997,mothbeans
28,57,17,30.47757686,61.58245338,9.416003106,61.86633917,mothbeans
22,36,16,30.58139475,50.77148138,8.18422855,64.58559639,mothbeans
11,41,19,26.85911286,41.81420849,5.131779302,44.13827124,mothbeans
38,38,18,26.31051759,61.18749126,6.294130312999999,35.73403813,mothbeans
23,37,24,28.77833449,44.2252605,7.991902443,33.95825723,mothbeans
25,35,20,28.90245417,43.35365671,8.923095695,71.90018566,mothbeans
40,45,20,29.37687468,57.69622912,6.878498176,38.34303462,mothbeans
23,58,19,24.17093241,58.25204566,5.243634848999999,59.18953429,mothbeans
2,56,23,26.65333029,59.79023382,7.550090941,36.91852635,mothbeans
3,56,17,28.19912143,53.50567601,8.709291687999999,52.13580529,mothbeans
26,51,25,28.76488954,52.62741529,7.792508067999999,55.21606732,mothbeans
39,42,20,29.3499706,61.25353851,8.055908857999999,40.82840673,mothbeans
27,59,20,28.00937423,52.60950014,4.397698806,36.01203025,mothbeans
24,45,19,26.85851927,48.8246387,5.9523849570000005,34.7426459,mothbeans
7,40,17,31.2123945,40.92604945,8.532078732999999,53.78769958,mothbeans
15,45,23,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans
26,52,23,29.98835437,49.60384796,4.931890506,52.92929636,mothbeans
20,45,16,29.93964907,54.61813464,4.626212446,45.43669946,mothbeans
34,54,24,31.2119298,41.55934359,5.026003659,68.80141783,mothbeans
19,51,25,26.80474415,48.23991436,3.5253661,43.87801983,mothbeans
29,41,21,31.49398069,62.84916863,8.86979671,64.56807592,mothbeans
20,50,22,30.99694676,46.42693735,9.406887532999999,38.31597852,mothbeans
11,40,23,29.61253065,63.04749127,5.80428611,50.1978269,mothbeans
15,54,15,29.97604322,57.03184356,8.35495812,44.86052932,mothbeans
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans
9,59,25,30.39321309,60.16299493,7.699200949,35.37493212,mothbeans
40,45,18,30.43683729,55.20522037,5.261285926,30.92014047,mothbeans
35,38,19,25.32688786,63.18180319,9.112771682,32.71129281,mothbeans
14,58,17,30.53684308,59.96664731,4.605700542,33.48919022,mothbeans
40,55,18,30.38257873,40.5926071,7.115994051,47.95406479,mothbeans
18,36,23,24.01825377,53.76623369,7.214078621,35.03404425,mothbeans
35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans
4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans
22,51,16,27.96583691,61.34900107,8.639586199,70.10472076,mothbeans
33,47,17,24.86803974,48.27531965,8.621514073,63.9187654,mothbeans
2,51,17,25.87682261,45.96341933,5.838508699,38.53254678,mothbeans
16,51,21,31.01963639,49.97675220000001,3.532008668,32.81296548,mothbeans
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,mungbean
8,54,20,28.3340432,80.77275974,7.034214276,38.7976407,mungbean
36,55,20,27.01470397,84.34262707,6.635968697999999,55.296354,mungbean
10,56,16,28.17432665,81.04554836,6.828187498999998,36.35720652,mungbean
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean
9,57,24,29.89232778,89.71503316,7.165121108999998,42.99498978,mungbean
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,mungbean
31,51,25,27.53592929,85.57019009999998,7.196774236,53.01899249,mungbean
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,mungbean
21,39,20,28.14448546,82.1193047,7.064782137999999,46.75690086,mungbean
28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,mungbean
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105,mungbean
24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,mungbean
28,46,16,29.008124,84.96089355,6.664187809,45.91011391,mungbean
21,38,21,29.75538903,86.45193297,6.637677489,37.54602719,mungbean
34,60,25,29.78416743,85.16906976,6.79385576,40.77872823,mungbean
